shortcode,post_url,username,text,created_at,text_clean,text_norm,tokens,tokens_clean,tokens_stem,final_text,label_emosi,text_length
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,project_digitalku,saya harap menghilangkan pungli pemdes. gara2 @pemdes_jbg candi sidoarjo gagal bangun usaha ditanah sendiri. sementara warlok bebas. rugi puluhan juta bangun sekarang kena inflasi. belum kena pungli lainnya,,saya harap menghilangkan pungli pemdes gara candi sidoarjo gagal bangun usaha ditanah sendiri sementara warlok bebas rugi puluhan juta bangun sekarang kena inflasi belum kena pungli lainnya,saya harap menghilangkan pungli pemdes gara candi sidoarjo gagal bangun usaha ditanah sendiri sementara warlok bebas rugi puluhan juta bangun sekarang kena inflasi belum kena pungli lainnya,"['saya', 'harap', 'menghilangkan', 'pungli', 'pemdes', 'gara', 'candi', 'sidoarjo', 'gagal', 'bangun', 'usaha', 'ditanah', 'sendiri', 'sementara', 'warlok', 'bebas', 'rugi', 'puluhan', 'juta', 'bangun', 'sekarang', 'kena', 'inflasi', 'belum', 'kena', 'pungli', 'lainnya']","['harap', 'menghilangkan', 'pungli', 'pemdes', 'gara', 'candi', 'sidoarjo', 'gagal', 'bangun', 'usaha', 'ditanah', 'warlok', 'bebas', 'rugi', 'puluhan', 'juta', 'bangun', 'kena', 'inflasi', 'kena', 'pungli']","['harap', 'hilang', 'pungli', 'pemdes', 'gara', 'candi', 'sidoarjo', 'gagal', 'bangun', 'usaha', 'tanah', 'warlok', 'bebas', 'rugi', 'puluh', 'juta', 'bangun', 'kena', 'inflasi', 'kena', 'pungli']",harap hilang pungli pemdes gara candi sidoarjo gagal bangun usaha tanah warlok bebas rugi puluh juta bangun kena inflasi kena pungli,fear,21
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,rommyy_ag,Bu risma melu partai ndi ki...,,bu risma melu partai ndi ki,bu risma melu partai ndi ki,"['bu', 'risma', 'melu', 'partai', 'ndi', 'ki']","['bu', 'risma', 'melu', 'partai', 'ndi', 'ki']","['bu', 'risma', 'melu', 'partai', 'ndi', 'ki']",bu risma melu partai ndi ki,netral,6
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,hermanto_nouval,Bu risma lah..ibunya bonek..,,bu risma lahibunya bonek,bu risma lahibunya bonek,"['bu', 'risma', 'lahibunya', 'bonek']","['bu', 'risma', 'lahibunya', 'bonek']","['bu', 'risma', 'lahibunya', 'bonek']",bu risma lahibunya bonek,netral,4
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,alfan_ari,"@elaktrisnawati sangat mewakili, d tempat q juga sama",,sangat mewakili d tempat q juga sama,sangat mewakili di tempat aku juga sama,"['sangat', 'mewakili', 'di', 'tempat', 'aku', 'juga', 'sama']",['mewakili'],['wakil'],wakil,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,mas.tara_91,"Demen bu risma tpi banteng, arep o pie2 moh wes pokok liane. Endinge podo ae",,demen bu risma tpi banteng arep o pie moh wes pokok liane endinge podo ae,demen bu risma tpi banteng arep o pie moh sudah pokok liane endinge podo saja,"['demen', 'bu', 'risma', 'tpi', 'banteng', 'arep', 'o', 'pie', 'moh', 'sudah', 'pokok', 'liane', 'endinge', 'podo', 'saja']","['demen', 'bu', 'risma', 'tpi', 'banteng', 'arep', 'pie', 'moh', 'pokok', 'liane', 'endinge', 'podo']","['demen', 'bu', 'risma', 'tpi', 'banteng', 'arep', 'pie', 'moh', 'pokok', 'liane', 'endinge', 'podo']",demen bu risma tpi banteng arep pie moh pokok liane endinge podo,netral,12
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,eko_prasetyo_1992,@dara_vio yg penting cagub udh punya nama cawagub mah baseng2,,yg penting cagub udh punya nama cawagub mah baseng,yang penting cagub sudah milik nama cawagub mah baseng,"['yang', 'penting', 'cagub', 'sudah', 'milik', 'nama', 'cawagub', 'mah', 'baseng']","['cagub', 'milik', 'nama', 'cawagub', 'mah', 'baseng']","['cagub', 'milik', 'nama', 'cawagub', 'mah', 'baseng']",cagub milik nama cawagub mah baseng,netral,6
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,singgih_jm,Aku seng bingung. Min,,aku seng bingung min,saya yang bingung admin,"['saya', 'yang', 'bingung', 'admin']","['bingung', 'admin']","['bingung', 'admin']",bingung admin,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,agus_s_bono,Nomer 3 joss,,nomer joss,nomer joss,"['nomer', 'joss']","['nomer', 'joss']","['nomer', 'joss']",nomer joss,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,ananda_2014,Tetap no 2 torang gas 🔥🔥,,tetap no torang gas,tetap tidak torang gas,"['tetap', 'tidak', 'torang', 'gas']","['torang', 'gas']","['torang', 'gas']",torang gas,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,whyun.ni,Bu Risma,,bu risma,bu risma,"['bu', 'risma']","['bu', 'risma']","['bu', 'risma']",bu risma,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,riromadon,All in bu Risma❤️,,all in bu risma,all in bu risma,"['all', 'in', 'bu', 'risma']","['bu', 'risma']","['bu', 'risma']",bu risma,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,hermandipagi69,"Ada dimanapun posisinya, Bu Risma tetap menyala...",,ada dimanapun posisinya bu risma tetap menyala,ada dimanapun posisinya bu risma tetap menyala,"['ada', 'dimanapun', 'posisinya', 'bu', 'risma', 'tetap', 'menyala']","['dimanapun', 'posisinya', 'bu', 'risma', 'menyala']","['mana', 'posisi', 'bu', 'risma', 'nyala']",mana posisi bu risma nyala,netral,5
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,informasi.jember,"Kami walaupun gak suka dengan partainya tapi kalau bu @trirismaharini01 @trirismahaarini mencalonkan gubenur kami siap dukung, mohon maaf bu khofifah dulu kami mendukungmu sekarang kami ingin tau bagai mana jawa timur di pimpin bu risma.",,kami walaupun gak suka dengan partainya tapi kalau bu mencalonkan gubenur kami siap dukung mohon maaf bu khofifah dulu kami mendukungmu sekarang kami ingin tau bagai mana jawa timur di pimpin bu risma,kami walaupun tidak suka dengan partainya tetapi kalau bu mencalonkan gubenur kami siap dukung mohon maaf bu khofifah dulu kami mendukungmu sekarang kami ingin tahu bagai mana jawa timur di pimpin bu risma,"['kami', 'walaupun', 'tidak', 'suka', 'dengan', 'partainya', 'tetapi', 'kalau', 'bu', 'mencalonkan', 'gubenur', 'kami', 'siap', 'dukung', 'mohon', 'maaf', 'bu', 'khofifah', 'dulu', 'kami', 'mendukungmu', 'sekarang', 'kami', 'ingin', 'tahu', 'bagai', 'mana', 'jawa', 'timur', 'di', 'pimpin', 'bu', 'risma']","['suka', 'partainya', 'bu', 'mencalonkan', 'gubenur', 'dukung', 'mohon', 'maaf', 'bu', 'khofifah', 'mendukungmu', 'jawa', 'timur', 'pimpin', 'bu', 'risma']","['suka', 'partai', 'bu', 'calon', 'gubenur', 'dukung', 'mohon', 'maaf', 'bu', 'khofifah', 'dukung', 'jawa', 'timur', 'pimpin', 'bu', 'risma']",suka partai bu calon gubenur dukung mohon maaf bu khofifah dukung jawa timur pimpin bu risma,joy,16
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,sutikno_aja68,"Kalo ada no 4 , siap milih no 4",,kalo ada no siap milih no,kalau ada tidak siap milih tidak,"['kalau', 'ada', 'tidak', 'siap', 'milih', 'tidak']",['milih'],['milih'],milih,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,ronysius_albert,Bu risma lah...tegas loyal turun langsung kelapangan tanpa embel embel apapun itu🔥🔥🔥🔥,,bu risma lahtegas loyal turun langsung kelapangan tanpa embel embel apapun itu,bu risma lahtegas loyal turun langsung kelapangan tanpa embel embel apapun itu,"['bu', 'risma', 'lahtegas', 'loyal', 'turun', 'langsung', 'kelapangan', 'tanpa', 'embel', 'embel', 'apapun', 'itu']","['bu', 'risma', 'lahtegas', 'loyal', 'turun', 'langsung', 'kelapangan', 'embel', 'embel', 'apapun']","['bu', 'risma', 'lahtegas', 'loyal', 'turun', 'langsung', 'lapang', 'embel', 'embel', 'apa']",bu risma lahtegas loyal turun langsung lapang embel embel apa,joy,10
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,louisanaftaliharimurti,Pokok e RISMA 🔥,,pokok e risma,pokok e risma,"['pokok', 'e', 'risma']","['pokok', 'e', 'risma']","['pokok', 'e', 'risma']",pokok e risma,joy,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,amar_pasha13,Madura Bu Risma,,madura bu risma,madura bu risma,"['madura', 'bu', 'risma']","['madura', 'bu', 'risma']","['madura', 'bu', 'risma']",madura bu risma,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,misbah.wachid,Jatim all in no. 3,,jatim all in no,jatim all in tidak,"['jatim', 'all', 'in', 'tidak']",['jatim'],['jatim'],jatim,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,riana.triana26,Sakjane calon gubernur e bu risma terus wakil e mas emil 🔥,,sakjane calon gubernur e bu risma terus wakil e mas emil,sakjane calon gubernur e bu risma terus wakil e mas emil,"['sakjane', 'calon', 'gubernur', 'e', 'bu', 'risma', 'terus', 'wakil', 'e', 'mas', 'emil']","['sakjane', 'calon', 'gubernur', 'e', 'bu', 'risma', 'wakil', 'e', 'mas', 'emil']","['sakjane', 'calon', 'gubernur', 'e', 'bu', 'risma', 'wakil', 'e', 'mas', 'emil']",sakjane calon gubernur e bu risma wakil e mas emil,netral,10
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,cornelliozzo,Gasss mak risma 🔥🔥🔥🔥,,gasss mak risma,gasss mak risma,"['gasss', 'mak', 'risma']","['gasss', 'mak', 'risma']","['gasss', 'mak', 'risma']",gasss mak risma,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,etty.indra,"BERARTI SAMPEYAN PILIH TENGAH YO REK??? nek jujur2an jelas Bu Risma menang, tapi yo mboh maneh... nek seng menang liyane yo gak kaget...",,berarti sampeyan pilih tengah yo rek nek jujuran jelas bu risma menang tapi yo mboh maneh nek seng menang liyane yo gak kaget,berarti sampeyan pilih tengah yo rek nek jujuran jelas bu risma menang tetapi yo mboh maneh nek yang menang liyane yo tidak kaget,"['berarti', 'sampeyan', 'pilih', 'tengah', 'yo', 'rek', 'nek', 'jujuran', 'jelas', 'bu', 'risma', 'menang', 'tetapi', 'yo', 'mboh', 'maneh', 'nek', 'yang', 'menang', 'liyane', 'yo', 'tidak', 'kaget']","['sampeyan', 'pilih', 'yo', 'rek', 'nek', 'jujuran', 'bu', 'risma', 'menang', 'yo', 'mboh', 'maneh', 'nek', 'menang', 'liyane', 'yo', 'kaget']","['sampeyan', 'pilih', 'yo', 'rek', 'nek', 'jujuran', 'bu', 'risma', 'menang', 'yo', 'mboh', 'maneh', 'nek', 'menang', 'liyane', 'yo', 'kaget']",sampeyan pilih yo rek nek jujuran bu risma menang yo mboh maneh nek menang liyane yo kaget,netral,17
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,neabeauty_official,Ibu -ibu hebat 😍😍😍😍,,ibu ibu hebat,ibu ibu hebat,"['ibu', 'ibu', 'hebat']",['hebat'],['hebat'],hebat,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,thereal_rizkiadi,Nomer 1 siapa yang pilih woii,,nomer siapa yang pilih woii,nomer siapa yang pilih woii,"['nomer', 'siapa', 'yang', 'pilih', 'woii']","['nomer', 'pilih', 'woii']","['nomer', 'pilih', 'woii']",nomer pilih woii,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,odicx_cuttingstickerart2,"Mending Bu Risma, pasti Surabaya ada perubahan",,mending bu risma pasti surabaya ada perubahan,mending bu risma pasti surabaya ada perubahan,"['mending', 'bu', 'risma', 'pasti', 'surabaya', 'ada', 'perubahan']","['mending', 'bu', 'risma', 'surabaya', 'perubahan']","['mending', 'bu', 'risma', 'surabaya', 'ubah']",mending bu risma surabaya ubah,netral,5
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,noval316,Gaweo Poling min,,gaweo poling min,gaweo poling admin,"['gaweo', 'poling', 'admin']","['gaweo', 'poling', 'admin']","['gaweo', 'poling', 'admin']",gaweo poling admin,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,trisuramarulah,Buk Risma mawon☺️,,buk risma mawon,buk risma mawon,"['buk', 'risma', 'mawon']","['buk', 'risma', 'mawon']","['buk', 'risma', 'mawon']",buk risma mawon,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,rifbianz,COBLOS ISTRIKU AJS,,coblos istriku ajs,coblos istriku ajs,"['coblos', 'istriku', 'ajs']","['coblos', 'istriku', 'ajs']","['coblos', 'istri', 'ajs']",coblos istri ajs,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,itsme_sofiamuhammad,2 donk bu kofifah 🌸🌸🌸🌸🌸,,donk bu kofifah,dong bu kofifah,"['dong', 'bu', 'kofifah']","['bu', 'kofifah']","['bu', 'kofifah']",bu kofifah,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,faris_kurniawanmc,Resik resik🔥,,resik resik,resik resik,"['resik', 'resik']","['resik', 'resik']","['resik', 'resik']",resik resik,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,azha.8888,No 3 ayoo orang Jatim.,,no ayoo orang jatim,tidak ayoo orang jatim,"['tidak', 'ayoo', 'orang', 'jatim']","['ayoo', 'orang', 'jatim']","['ayoo', 'orang', 'jatim']",ayoo orang jatim,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,kampret_0016,All in rismaa,,all in rismaa,all in rismaa,"['all', 'in', 'rismaa']",['rismaa'],['rismaa'],rismaa,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,rochim8697,Milih sing ayu 😂😂😂😂😂😂😂😂😂😂,,milih sing ayu,milih yang ayu,"['milih', 'yang', 'ayu']","['milih', 'ayu']","['milih', 'ayu']",milih ayu,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,galuh_pandu_wijayanto,"Ya siapapun yg terpilih semoga tidak menjadi ""boneka"" ""Pion"" Ataupun ""kepanjangan tangan"" Dari partai 😂😂😂",,ya siapapun yg terpilih semoga tidak menjadi boneka pion ataupun kepanjangan tangan dari partai,ya siapapun yang terpilih semoga tidak menjadi boneka pion ataupun kepanjangan tangan dari partai,"['ya', 'siapapun', 'yang', 'terpilih', 'semoga', 'tidak', 'menjadi', 'boneka', 'pion', 'ataupun', 'kepanjangan', 'tangan', 'dari', 'partai']","['ya', 'terpilih', 'semoga', 'boneka', 'pion', 'kepanjangan', 'tangan', 'partai']","['ya', 'pilih', 'moga', 'boneka', 'pion', 'panjang', 'tangan', 'partai']",ya pilih moga boneka pion panjang tangan partai,netral,8
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,galuh_pandu_wijayanto,@galuh_pandu_wijayanto harus yg amanah dan menomer 1 kan warga jatim,,harus yg amanah dan menomer kan warga jatim,harus yang amanah dan menomer kan warga jatim,"['harus', 'yang', 'amanah', 'dan', 'menomer', 'kan', 'warga', 'jatim']","['amanah', 'menomer', 'warga', 'jatim']","['amanah', 'menomer', 'warga', 'jatim']",amanah menomer warga jatim,netral,4
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,bakolwedank,All in bu risma gus hans,,all in bu risma gus hans,all in bu risma gus hans,"['all', 'in', 'bu', 'risma', 'gus', 'hans']","['bu', 'risma', 'gus', 'hans']","['bu', 'risma', 'gus', 'hans']",bu risma gus hans,netral,4
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,topanese_e,Allin risma,,allin risma,allin risma,"['allin', 'risma']","['allin', 'risma']","['allin', 'risma']",allin risma,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,agungdcs,Wanita semua to?,,wanita semua to,wanita semua to,"['wanita', 'semua', 'to']",['wanita'],['wanita'],wanita,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,abimanyu7120,No 2 jagonya Jokowi hancurkan...,,no jagonya jokowi hancurkan,tidak jagonya jokowi hancurkan,"['tidak', 'jagonya', 'jokowi', 'hancurkan']","['jagonya', 'jokowi', 'hancurkan']","['jago', 'jokowi', 'hancur']",jago jokowi hancur,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,pudita,Jelas RISMA 🔥🔥🔥🔥🔥,,jelas risma,jelas risma,"['jelas', 'risma']",['risma'],['risma'],risma,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,ms.nyok,Kawal buk e #2024burisma ❤️,,kawal buk e,kawal buk e,"['kawal', 'buk', 'e']","['kawal', 'buk', 'e']","['kawal', 'buk', 'e']",kawal buk e,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,sahrulefendii14,Jelas Bu Risma lek iki,,jelas bu risma lek iki,jelas bu risma lek ini,"['jelas', 'bu', 'risma', 'lek', 'ini']","['bu', 'risma', 'lek']","['bu', 'risma', 'lek']",bu risma lek,netral,3
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,ooalahyaas,All in bu risma 🔥,,all in bu risma,all in bu risma,"['all', 'in', 'bu', 'risma']","['bu', 'risma']","['bu', 'risma']",bu risma,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,liiiyaaaaaa_,All ini mak risma🔥🔥🔥,,all ini mak risma,all ini mak risma,"['all', 'ini', 'mak', 'risma']","['mak', 'risma']","['mak', 'risma']",mak risma,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,cyo675,Bu Khofifah untuk jawa timur pasti ok gas ok gas,,bu khofifah untuk jawa timur pasti ok gas ok gas,bu khofifah untuk jawa timur pasti ok gas ok gas,"['bu', 'khofifah', 'untuk', 'jawa', 'timur', 'pasti', 'ok', 'gas', 'ok', 'gas']","['bu', 'khofifah', 'jawa', 'timur', 'ok', 'gas', 'ok', 'gas']","['bu', 'khofifah', 'jawa', 'timur', 'ok', 'gas', 'ok', 'gas']",bu khofifah jawa timur ok gas ok gas,netral,8
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,co_iron,Perubahan😂,,perubahan,perubahan,['perubahan'],['perubahan'],['ubah'],ubah,netral,1
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,rimbet_kristanto,"3 aja..meskipun coba""😂😂",,ajameskipun coba,ajameskipun coba,"['ajameskipun', 'coba']","['ajameskipun', 'coba']","['ajameskipun', 'coba']",ajameskipun coba,netral,2
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,cyo675,sorang no. 2 ok gas ok gas muncul kembali,,sorang no ok gas ok gas muncul kembali,sorang tidak ok gas ok gas muncul kembali,"['sorang', 'tidak', 'ok', 'gas', 'ok', 'gas', 'muncul', 'kembali']","['sorang', 'ok', 'gas', 'ok', 'gas', 'muncul']","['sorang', 'ok', 'gas', 'ok', 'gas', 'muncul']",sorang ok gas ok gas muncul,netral,6
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,amiensupernova11,Bu Risma pun jadi Mensos ya gitu2 ajah.. harusnya kang Emil jadi cagub.. Jatim maju,,bu risma pun jadi mensos ya gitu ajah harusnya kang emil jadi cagub jatim maju,bu risma pun jadi mensos ya begitu saja harusnya kang emil jadi cagub jatim maju,"['bu', 'risma', 'pun', 'jadi', 'mensos', 'ya', 'begitu', 'saja', 'harusnya', 'kang', 'emil', 'jadi', 'cagub', 'jatim', 'maju']","['bu', 'risma', 'mensos', 'ya', 'kang', 'emil', 'cagub', 'jatim', 'maju']","['bu', 'risma', 'mensos', 'ya', 'kang', 'emil', 'cagub', 'jatim', 'maju']",bu risma mensos ya kang emil cagub jatim maju,netral,9
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,jagad.dunyo,Emak Risma mbalik o ng Jawa Timur ae Mak,,emak risma mbalik o ng jawa timur ae mak,emak risma mbalik o ng jawa timur saja mak,"['emak', 'risma', 'mbalik', 'o', 'ng', 'jawa', 'timur', 'saja', 'mak']","['emak', 'risma', 'mbalik', 'ng', 'jawa', 'timur', 'mak']","['emak', 'risma', 'mbalik', 'ng', 'jawa', 'timur', 'mak']",emak risma mbalik ng jawa timur mak,netral,7
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,byfadhlizain,Saya curiga sama pak Jokowi kemarin mending hadiri acaranya Bu Khofifah dari pada acara negara di PON,,saya curiga sama pak jokowi kemarin mending hadiri acaranya bu khofifah dari pada acara negara di pon,saya curiga sama pak jokowi kemarin mending hadiri acaranya bu khofifah dari pada acara negara di pon,"['saya', 'curiga', 'sama', 'pak', 'jokowi', 'kemarin', 'mending', 'hadiri', 'acaranya', 'bu', 'khofifah', 'dari', 'pada', 'acara', 'negara', 'di', 'pon']","['curiga', 'jokowi', 'kemarin', 'mending', 'hadiri', 'acaranya', 'bu', 'khofifah', 'acara', 'negara', 'pon']","['curiga', 'jokowi', 'kemarin', 'mending', 'hadir', 'acara', 'bu', 'khofifah', 'acara', 'negara', 'pon']",curiga jokowi kemarin mending hadir acara bu khofifah acara negara pon,netral,11
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,awm1542,Lagu ne ganti mind mengarah ke Paslon Soale tengah ² 😂,,lagu ne ganti mind mengarah ke paslon soale tengah,lagu ne ganti mind mengarah ke pasangan calon soale tengah,"['lagu', 'ne', 'ganti', 'mind', 'mengarah', 'ke', 'pasangan', 'calon', 'soale', 'tengah']","['lagu', 'ne', 'ganti', 'mind', 'mengarah', 'pasangan', 'calon', 'soale']","['lagu', 'ne', 'ganti', 'mind', 'arah', 'pasang', 'calon', 'soale']",lagu ne ganti mind arah pasang calon soale,netral,8
,https://www.instagram.com/p/DAQWH8fPoCl/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,afifah.novianti,"Ke trigger sm yg 2periode🤭😆 #mulyono jadi milih yg fresh"" aja 03❤️🔥",,ke trigger sm yg periode jadi milih yg fresh aja,ke trigger sama yang periode jadi milih yang fresh saja,"['ke', 'trigger', 'sama', 'yang', 'periode', 'jadi', 'milih', 'yang', 'fresh', 'saja']","['trigger', 'periode', 'milih', 'fresh']","['trigger', 'periode', 'milih', 'fresh']",trigger periode milih fresh,netral,4
